2019-04-26,1273.38,1278.91,1265.0,1277.42,1361419,1296.2,GOOGL
2019-04-26,38.59,39.34,38.18,38.67,15270496,39.78,TWTR
2019-04-26,192.5,192.9,189.09,191.49,22075002,194.78,FB
2019-04-26,1929.0,1951.0,1898.0,1950.63,8432563,1938.43,AMZN
2019-04-26,204.9,205.0,202.12,204.3,18649102,204.61,AAPL
2019-04-26,129.7,130.5152,129.02,129.89,23654933,129.77,MSFT
2019-04-26,51.4,51.8002,51.31,51.75,748836,51.44,CBRE
2019-04-26,56.06,56.815,55.825,56.58,16329727,56.84,VZ
2019-04-26,180.12,180.85,179.09,180.83,1010262,181.21,ACN
